CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target
CUST0726,23,523390,Rural,Self-Employed,188286,34,12.22,Auto,2,171,0,9,0.14,48.69,0.75,40,1,1
CUST0727,32,463579,Suburban,Unemployed,277189,24,7.94,Business,3,88,1,3,0.95,7.97,0.02,39,0,1
CUST0728,21,1478523,Rural,Salaried,176479,51,6.97,Business,3,94,1,8,-0.45,32.97,0.27,28,1,1
CUST0729,64,1480334,Urban,Self-Employed,470343,16,9.31,Home,1,58,2,6,-0.68,35.73,0.38,34,0,0
CUST0730,25,1864221,Suburban,Student,186213,39,13.01,Business,1,36,1,6,-0.9,27.77,0.88,17,0,0
CUST0731,50,1406308,Rural,Student,603172,55,10.02,Auto,1,24,1,2,-0.52,13.75,0.95,39,0,0
CUST0732,50,1199701,Urban,Salaried,314852,12,12.05,Education,2,15,1,3,0.37,25.91,0.72,47,0,0
CUST0733,37,1131011,Urban,Student,854807,49,11.43,Education,2,165,0,6,-0.83,24.64,0.49,29,1,0
CUST0734,43,1976531,Rural,Unemployed,589376,39,6.69,Education,4,170,0,4,-0.51,36.2,0.64,14,0,1
CUST0735,35,1856671,Suburban,Self-Employed,369759,25,14.9,Education,4,86,2,2,0.71,48.74,0.41,14,0,0
CUST0736,57,1687331,Suburban,Student,422282,55,6.85,Home,4,141,2,0,0.17,69.73,0.3,15,0,1
CUST0737,41,338563,Urban,Student,750406,43,14.73,Business,2,133,1,6,-0.86,10.81,0.95,32,0,0
CUST0738,34,983066,Suburban,Salaried,322158,29,11.17,Education,2,22,0,5,-0.9,62.92,0.12,9,0,0
CUST0739,22,1754623,Suburban,Unemployed,769785,15,14.69,Personal,0,125,4,9,-0.88,20.82,0.35,18,1,1
CUST0740,31,905552,Suburban,Student,446489,37,7.48,Education,2,59,1,6,0.88,42.78,0.9,36,1,1
CUST0741,59,526032,Urban,Salaried,752495,57,10.67,Business,1,139,2,1,0.7,39.59,0.72,49,2,1
CUST0742,58,797897,Rural,Student,414986,20,7.94,Education,2,140,1,3,0.69,40.32,0.03,2,1,0
CUST0743,54,972800,Suburban,Salaried,998385,42,6.93,Home,2,99,0,1,0.85,52.22,0.02,35,0,0
CUST0744,58,1502549,Urban,Salaried,540238,25,11.75,Auto,1,102,2,7,0.01,27.79,0.52,3,1,1
CUST0745,54,1531673,Urban,Unemployed,128077,8,8.27,Auto,5,133,2,6,-0.51,23.32,0.48,10,1,1
CUST0746,38,1625402,Rural,Student,189784,42,11.5,Business,1,62,0,0,-0.2,61.48,0.44,40,0,0
CUST0747,50,1762833,Suburban,Unemployed,255776,45,7.46,Auto,3,37,2,1,0.44,16.24,0.3,32,0,0
CUST0748,35,1927757,Suburban,Salaried,365018,13,9.32,Auto,2,127,1,1,0.75,13.39,0.99,27,2,1
CUST0749,47,1679359,Rural,Self-Employed,119087,45,13.14,Personal,3,49,1,3,-0.13,1.62,0.27,31,0,1
CUST0750,54,1363950,Rural,Student,848729,49,10.21,Business,4,179,0,2,0.07,15.56,0.49,15,0,0
CUST0751,58,749148,Urban,Self-Employed,814629,28,11.84,Business,1,39,2,0,0.86,37.57,0.4,8,1,0
CUST0752,53,876555,Urban,Student,863560,45,12,Auto,0,7,0,1,-0.79,39,0.17,10,1,1
CUST0753,44,801763,Rural,Unemployed,642656,16,13.67,Auto,4,7,3,8,0.72,18.69,0.2,5,0,1
CUST0754,35,684090,Suburban,Unemployed,793859,51,9.26,Auto,3,103,2,0,-0.68,5.67,0.92,48,0,0
CUST0755,50,1073698,Urban,Unemployed,391102,13,12.34,Home,1,33,0,8,-0.03,53.74,0.86,26,2,1
CUST0756,62,876787,Urban,Unemployed,345064,34,14.67,Education,2,56,1,6,-0.56,54.7,0.2,11,1,1
CUST0757,37,1537803,Suburban,Unemployed,301514,35,12.71,Home,4,173,2,1,0.21,71.85,0.88,21,1,1
CUST0758,25,942406,Urban,Self-Employed,978660,15,10.66,Business,3,21,0,1,0.12,64.85,0.21,39,1,1
CUST0759,49,1043804,Suburban,Unemployed,192180,44,11.86,Personal,1,86,0,4,-0.24,66.71,0.63,47,1,1
CUST0760,24,848074,Suburban,Salaried,999349,33,12.79,Education,0,39,0,4,0.73,57.57,0.08,36,1,1
CUST0761,30,1161568,Suburban,Salaried,970304,54,11.7,Personal,4,172,3,3,0.32,44.51,0.88,20,0,0
CUST0762,37,1780677,Rural,Self-Employed,834192,41,6.64,Business,1,178,2,9,0.44,9.69,0.05,32,1,0
CUST0763,30,1280174,Rural,Student,485928,18,8.16,Business,1,85,1,9,-0.7,45,0.55,16,2,1
CUST0764,37,1754510,Rural,Salaried,970114,37,13.39,Personal,3,132,1,2,0.77,4.5,0.78,28,1,1
CUST0765,40,1865970,Suburban,Student,651891,41,8.82,Personal,3,94,1,3,-0.67,63.8,0.12,39,2,1
CUST0766,44,489226,Suburban,Self-Employed,83872,42,12.72,Personal,2,12,2,9,-0.55,34.95,0.4,9,0,0
CUST0767,25,1015673,Rural,Student,322872,31,9.66,Business,0,27,1,3,-0.74,50.37,0.04,17,0,0
CUST0768,54,427286,Urban,Student,407246,27,10.94,Auto,3,83,2,1,-0.12,4.24,0.68,46,2,1
CUST0769,26,637785,Suburban,Student,538535,9,7.08,Personal,1,61,1,4,0.78,38.7,0.31,12,1,1
CUST0770,22,1260321,Urban,Student,434193,36,8.04,Education,1,92,0,4,-0.5,22.04,0.56,26,0,1
CUST0771,33,1012461,Urban,Self-Employed,857015,23,14.64,Business,2,86,6,4,-0.25,20.88,0.93,9,0,1
CUST0772,63,1392673,Suburban,Salaried,135774,43,14.07,Home,1,23,1,9,0.69,28.36,0.31,31,0,0
CUST0773,63,432732,Suburban,Unemployed,974767,29,12.04,Home,1,97,2,0,0.24,0.55,0.05,40,0,0
CUST0774,31,1918224,Urban,Student,438518,28,10.41,Education,2,6,1,5,0.5,33.87,0.68,44,0,0
CUST0775,43,813474,Urban,Salaried,248522,27,12.24,Auto,1,165,1,1,-0.57,35.29,0.79,2,0,0
CUST0776,36,1124044,Rural,Salaried,270357,7,11.76,Personal,3,36,2,6,0.43,62.21,0.96,21,1,1
CUST0777,51,1084200,Rural,Self-Employed,462672,36,11.33,Business,1,67,0,3,-0.54,32.57,0.16,26,0,0
CUST0778,31,413030,Suburban,Salaried,927550,16,7,Personal,1,169,0,4,0.97,26.49,0.39,2,0,1
CUST0779,36,924238,Rural,Self-Employed,115942,33,11.88,Business,4,85,0,4,0.12,71.62,0.84,32,0,0
CUST0780,28,1814710,Rural,Student,587977,51,13.04,Home,1,132,1,4,0.39,41.34,0.81,1,0,0
CUST0781,24,1218652,Rural,Student,607564,37,14.95,Personal,3,177,1,1,-0.76,34.29,0.62,10,0,1
CUST0782,60,1586652,Rural,Unemployed,559565,10,6.59,Education,1,86,0,4,-0.5,35.96,0.27,45,1,1
CUST0783,24,348554,Urban,Unemployed,572552,43,12.71,Auto,0,14,0,2,-0.72,58.36,0.28,9,0,1
CUST0784,45,485555,Suburban,Unemployed,676256,15,11.36,Education,3,122,0,3,-0.22,24.86,0.12,38,0,0
CUST0785,23,644191,Rural,Salaried,463089,45,10.19,Auto,1,106,3,1,-0.43,28.32,0.92,32,0,1
CUST0786,52,1702337,Urban,Student,849482,51,7.58,Personal,0,152,0,3,0.47,54.54,0.17,6,0,1
CUST0787,23,1754094,Urban,Self-Employed,640504,29,9.98,Personal,3,88,2,8,-0.78,5.72,0.57,14,1,1
CUST0788,47,1589517,Urban,Unemployed,789804,40,9.51,Auto,1,124,1,7,0.5,62.36,0.58,25,1,1
CUST0789,49,514451,Rural,Self-Employed,396184,49,9.07,Home,1,112,0,2,-0.91,31.26,0.37,10,1,1
CUST0790,52,1120597,Rural,Self-Employed,595932,53,12.71,Business,4,136,1,0,-0.6,42.06,0.35,37,0,0
CUST0791,39,1532762,Suburban,Unemployed,112021,28,12.46,Education,2,165,1,0,0.58,54.66,0.67,26,0,1
CUST0792,41,1825794,Rural,Student,742485,22,11.51,Education,3,149,1,5,0.49,19.52,0.39,38,1,0
CUST0793,25,972944,Rural,Unemployed,510115,6,14.48,Education,2,106,1,2,-0.05,64.16,0.26,6,0,1
CUST0794,38,1686205,Urban,Self-Employed,92291,36,9.47,Personal,1,86,3,3,-0.9,70.51,0.4,0,0,0
CUST0795,48,968747,Suburban,Unemployed,478276,36,8.57,Education,0,176,1,0,0.22,35.84,0.81,9,1,1
CUST0796,62,424695,Rural,Self-Employed,444754,47,12.08,Business,2,67,0,7,-0.19,67.49,0.97,20,0,0
CUST0797,42,1084315,Rural,Self-Employed,353664,47,8.19,Business,0,14,1,0,-0.37,0.58,0.64,14,1,0
CUST0798,41,1544476,Urban,Unemployed,75675,58,9.18,Auto,3,64,1,4,0.28,64.44,0.78,29,1,1
CUST0799,26,1301844,Urban,Salaried,723647,39,8.41,Personal,1,53,2,5,-0.13,22.74,0.53,29,0,1
CUST0800,21,1681006,Rural,Unemployed,312318,14,7.09,Business,0,157,1,1,-0.82,22.77,0.62,7,2,1
CUST0801,25,1461519,Suburban,Salaried,142268,27,13.53,Home,1,92,1,6,0.83,16.81,0.99,23,0,0
CUST0802,61,1670394,Suburban,Self-Employed,347142,18,8.66,Personal,1,19,3,6,0.56,23.17,0.44,18,0,0
CUST0803,32,908691,Urban,Self-Employed,758672,30,10.52,Personal,4,32,0,0,-0.89,15.76,0.07,2,0,0
CUST0804,46,773189,Urban,Salaried,979616,53,6.87,Business,3,99,0,3,0.05,65.27,0.96,14,1,0
CUST0805,54,1610706,Rural,Self-Employed,679698,23,12.44,Home,3,76,0,3,-0.83,64.78,0.79,35,1,1
CUST0806,34,1443064,Urban,Salaried,387369,56,9.31,Auto,1,134,0,4,0.67,7.81,0.4,5,1,1
CUST0807,46,1936132,Rural,Salaried,881246,17,12.83,Business,2,135,1,0,0.23,10.71,0.98,41,0,0
CUST0808,47,590530,Suburban,Self-Employed,397235,45,10.01,Home,3,155,2,0,-0.66,62.13,0.35,49,0,1
CUST0809,29,862784,Suburban,Student,362863,22,8.16,Personal,3,172,1,6,-0.96,29.02,0.37,47,1,1
CUST0810,46,441531,Rural,Salaried,179887,20,10.86,Home,4,106,1,8,-0.94,12.6,0.61,17,0,0
CUST0811,42,1495269,Urban,Unemployed,346063,47,7.61,Personal,0,119,1,0,0.01,37.01,0.27,37,3,1
CUST0812,50,1194465,Suburban,Unemployed,385299,20,10.24,Business,0,73,3,1,0.47,30.29,0.7,18,0,1
CUST0813,63,1119484,Urban,Self-Employed,383713,20,9.2,Business,3,10,0,5,-0.76,16.17,0.15,48,1,1
CUST0814,37,903650,Suburban,Student,877760,44,14.25,Education,2,30,2,5,-0.56,52.03,0.11,49,0,0
CUST0815,46,1799295,Rural,Self-Employed,251554,18,7.02,Education,1,11,0,1,-0.35,45.64,0.53,29,0,0
CUST0816,56,1486936,Rural,Student,861050,22,12.4,Education,1,123,0,8,-0.56,7.63,0.56,12,1,0
CUST0817,21,544855,Rural,Salaried,608963,37,8.05,Business,1,77,1,3,-0.22,66.67,0.11,38,1,1
CUST0818,28,1755979,Suburban,Salaried,545010,14,9.21,Auto,3,178,1,6,0.12,40.43,0.96,11,1,0
CUST0819,55,1274961,Urban,Salaried,855351,45,10.03,Business,1,171,3,5,0.37,18.39,0.57,33,0,0
CUST0820,35,631374,Urban,Salaried,840605,25,14.22,Home,0,95,0,2,0.93,15.25,0.15,11,0,0
CUST0821,42,1664811,Urban,Unemployed,421513,31,8.56,Business,1,49,1,7,0.86,10.22,0.31,43,1,1
CUST0822,34,480783,Suburban,Unemployed,862832,32,7.28,Business,5,116,1,6,0.14,30.86,0.8,23,1,1
CUST0823,46,1334106,Suburban,Self-Employed,231517,26,9.21,Personal,1,16,0,8,0.47,10.19,0.52,3,0,0
CUST0824,48,483707,Suburban,Student,120305,23,7.39,Personal,0,162,1,2,0.9,30.23,0.19,35,0,0
CUST0825,43,577816,Suburban,Salaried,742924,18,7.59,Personal,3,128,1,0,-0.83,11.14,0.1,49,0,0
CUST0826,34,1678236,Suburban,Salaried,489030,21,11.38,Business,2,156,1,1,-0.99,47.46,0.43,47,1,1
CUST0827,44,1186420,Urban,Student,522963,14,7.02,Auto,1,178,1,0,-0.94,56.64,0.34,13,2,1
CUST0828,22,1650503,Suburban,Student,663079,17,6.76,Home,1,63,0,4,0.13,39.79,0.66,16,0,0
CUST0829,46,1978254,Suburban,Self-Employed,209034,49,12.57,Home,4,131,2,9,0.53,49.12,0.93,48,0,0
CUST0830,34,545114,Urban,Student,528108,43,9.57,Auto,1,86,0,1,-0.27,67.59,0.25,2,1,1
CUST0831,27,443373,Suburban,Salaried,644821,24,7.57,Auto,2,155,1,2,0.09,46.14,0.86,37,0,0
CUST0832,23,547697,Urban,Salaried,237256,12,8.66,Home,2,15,1,7,0.03,26.54,0.92,22,1,1
CUST0833,43,1410355,Urban,Salaried,526128,40,11.96,Education,1,62,1,9,-0.81,32.64,0.9,12,0,1
CUST0834,63,1418758,Rural,Salaried,940023,53,8.84,Personal,4,75,0,4,-0.36,62.03,0.95,8,0,0
CUST0835,38,1246914,Rural,Salaried,715938,23,10.7,Personal,1,84,0,3,-0.96,9.85,0.84,20,0,1
CUST0836,58,1965724,Rural,Self-Employed,705348,21,7.53,Home,0,108,0,4,-0.78,23.79,0.59,40,0,1
CUST0837,55,1855743,Rural,Salaried,723984,44,11.5,Auto,2,16,2,9,0.62,41.78,0.41,7,0,0
CUST0838,35,1156331,Suburban,Self-Employed,875626,9,9.19,Education,0,167,3,5,0.66,48.86,0.49,16,1,0
CUST0839,45,1486836,Rural,Salaried,422047,30,11.83,Home,3,140,1,6,0.6,55.09,0.87,15,1,0
CUST0840,57,1123159,Urban,Unemployed,443605,37,13.37,Personal,0,179,0,8,0.45,23.25,0.3,15,0,0
CUST0841,48,1171129,Suburban,Unemployed,411447,45,11.7,Business,5,57,0,0,0.59,10.93,0.16,27,0,0
CUST0842,30,1919187,Rural,Unemployed,292188,18,9.01,Auto,3,164,1,3,0.34,68.77,0.14,15,0,0
CUST0843,59,846701,Urban,Unemployed,426047,50,8.67,Business,1,78,1,8,0.34,5.96,0.83,45,0,1
CUST0844,37,986958,Suburban,Self-Employed,903823,22,9.28,Home,2,60,1,4,0.33,7.35,0.76,45,0,0
CUST0845,59,530904,Suburban,Self-Employed,287501,54,7.9,Personal,2,112,0,7,0.03,35.89,0.5,13,0,0
CUST0846,42,1296413,Rural,Student,981298,42,8.04,Education,2,120,0,0,-0.27,59.08,0.27,45,0,1
CUST0847,46,718349,Suburban,Salaried,370146,11,13.22,Business,1,33,1,3,0.46,55.88,0.68,43,0,0
CUST0848,64,984838,Urban,Unemployed,347675,24,9.77,Education,4,69,1,8,-0.4,67.55,0.04,37,0,1
CUST0849,45,997968,Suburban,Self-Employed,758175,18,10.21,Personal,1,16,0,0,0.09,10.62,0.57,19,0,0
CUST0850,37,1801405,Urban,Salaried,579274,31,11.55,Business,4,19,1,0,-0.13,27.36,0.4,44,1,0
CUST0851,33,279083,Suburban,Salaried,868730,19,11.51,Education,0,58,2,3,-0.45,20.67,0.98,47,0,0
CUST0852,40,758819,Rural,Self-Employed,313625,36,7.07,Education,2,68,0,2,0.95,62.05,0.51,40,1,0
CUST0853,45,1519432,Urban,Unemployed,892840,59,13.57,Business,2,160,1,6,-0.48,35.42,0.55,33,0,0
CUST0854,24,1614821,Suburban,Student,250339,9,8.01,Personal,1,101,2,2,-0.38,2.42,0.71,28,0,0
CUST0855,30,1847608,Suburban,Salaried,696238,44,12.65,Education,4,119,0,0,-0.68,51.12,0.48,2,1,0
CUST0856,23,977147,Suburban,Student,984339,13,13.07,Home,2,144,2,9,0.65,28.29,0.22,9,2,1
CUST0857,61,1248382,Urban,Unemployed,175355,30,12.58,Business,4,56,2,1,0.17,38.48,0.54,19,1,1
CUST0858,38,854037,Urban,Unemployed,77798,18,11.42,Auto,2,82,1,9,0.23,64.41,0.94,1,0,1
CUST0859,56,1238836,Urban,Student,665937,37,6.62,Auto,3,128,0,3,0.64,18.86,0.41,26,0,0
CUST0860,42,1041047,Rural,Unemployed,377031,43,9.56,Personal,3,12,1,0,-0.31,17.68,0.68,31,1,1
CUST0861,54,806791,Rural,Salaried,69477,43,11.64,Home,1,154,1,0,-0.61,19.32,0.98,9,0,0
CUST0862,28,1502922,Urban,Student,460482,33,9.79,Education,0,5,0,7,-0.6,24.67,0.83,39,1,0
CUST0863,60,809996,Suburban,Unemployed,267400,58,13.84,Auto,1,96,3,6,0.47,8.18,0.66,16,1,1
CUST0864,64,915472,Rural,Student,267060,35,9.12,Personal,2,93,0,7,0.23,50.35,0.74,32,0,1
CUST0865,39,1875335,Urban,Salaried,439959,8,9,Home,2,109,0,3,-0.59,15.33,0.94,5,0,0
CUST0866,62,1244244,Suburban,Unemployed,561181,33,8.76,Home,4,150,0,5,-0.71,66.72,0.96,38,1,1
CUST0867,61,978513,Rural,Salaried,557831,8,9.33,Personal,1,137,2,2,-0.76,15.92,0.97,46,1,1
CUST0868,57,1406237,Suburban,Unemployed,963858,50,11.24,Personal,3,50,2,7,0.26,18.78,0.63,17,2,1
CUST0869,26,1933951,Suburban,Self-Employed,455105,59,12.51,Education,4,146,2,3,-1,21.74,0.38,8,0,0
CUST0870,46,360081,Suburban,Unemployed,336479,39,12.13,Personal,4,50,0,2,-0.96,55.45,0.13,7,0,1
CUST0871,54,588590,Suburban,Student,978758,21,13.37,Education,1,86,0,3,-0.22,31.07,0.39,24,0,0
CUST0872,26,1965982,Rural,Unemployed,398754,27,14.03,Education,2,67,4,5,0.38,59.08,0.94,30,0,1
CUST0873,57,1093093,Rural,Salaried,323586,37,13.44,Business,3,83,1,6,0.39,56.62,0.89,41,0,0
CUST0874,53,881503,Rural,Salaried,882721,43,6.66,Home,0,41,2,6,-0.14,66.96,0.52,3,1,0
CUST0875,42,1254730,Urban,Unemployed,890179,13,12.76,Home,1,56,2,3,0.38,54.6,0.54,19,1,1
CUST0876,41,877164,Rural,Student,873759,13,8.27,Home,2,165,3,7,0.04,4.21,0.31,27,0,0
CUST0877,26,1159192,Suburban,Self-Employed,983703,11,7.63,Business,3,61,0,6,0.95,60.37,0.45,39,0,0
CUST0878,26,1312864,Rural,Student,384971,19,11.93,Education,2,6,1,1,-0.68,67.57,0.71,0,1,0
CUST0879,24,251195,Suburban,Self-Employed,680752,37,9.22,Education,1,111,1,7,0.2,71.55,0.4,39,1,1
CUST0880,50,482725,Urban,Salaried,181184,40,6.99,Personal,1,177,2,8,-0.02,9.46,0.19,43,1,1
CUST0881,31,645864,Suburban,Student,137051,15,7.67,Business,0,179,0,4,-0.61,44.35,0.54,22,0,0
CUST0882,50,492231,Suburban,Self-Employed,200653,8,6.51,Personal,2,25,1,3,0.5,14.76,0.23,46,1,0
CUST0883,51,905290,Suburban,Unemployed,295300,17,14.18,Business,2,153,0,3,-0.45,19.27,0.97,12,0,0
CUST0884,44,364053,Urban,Salaried,634010,54,6.71,Personal,1,18,1,3,-0.24,53.81,0.39,15,1,0
CUST0885,29,793586,Rural,Unemployed,142036,36,8.28,Auto,2,8,1,5,-0.25,70.4,0.91,25,1,1
CUST0886,23,1979240,Rural,Salaried,802922,34,10.04,Home,3,60,0,3,-0.51,43.03,0.23,30,0,1
CUST0887,51,1685200,Urban,Student,197595,10,9.53,Home,2,19,1,6,-0.14,61.32,0.19,49,0,0
CUST0888,60,1288075,Suburban,Student,903392,57,14.25,Education,2,105,0,6,-0.05,1.14,0.62,0,2,1
CUST0889,57,1636536,Rural,Salaried,822997,30,6.84,Auto,3,49,1,4,0.49,3.12,0.78,16,1,0
CUST0890,56,645485,Urban,Salaried,331696,46,10.85,Home,2,80,1,4,0.53,43.17,0.57,15,1,0
CUST0891,44,1942495,Rural,Salaried,566612,36,12.28,Education,2,149,0,9,-0.68,28.31,0.23,36,0,0
CUST0892,51,1493774,Urban,Student,191880,26,14.42,Auto,1,140,0,7,0.19,64.12,0.04,9,0,0
CUST0893,26,1716111,Suburban,Self-Employed,285419,25,11.77,Home,4,139,1,6,0.79,22.09,0.62,37,0,1
CUST0894,22,1869211,Rural,Unemployed,204692,44,13.33,Personal,5,9,1,6,-0.78,31.39,0.13,43,0,0
CUST0895,40,1559507,Urban,Unemployed,313031,27,7.21,Business,1,64,1,5,-0.05,38.25,0.34,30,1,1
CUST0896,48,1546208,Rural,Student,343946,9,9.78,Auto,1,157,1,6,0.5,20.02,0.68,9,2,1
CUST0897,31,536585,Rural,Unemployed,659312,18,9.68,Education,4,7,0,6,0.22,65.46,0.1,48,0,1
CUST0898,24,1978599,Rural,Salaried,538765,50,14.03,Auto,2,148,0,9,-0.8,33.71,0.13,33,3,1
CUST0899,35,222431,Rural,Self-Employed,820097,47,7.79,Education,4,21,0,1,-0.21,30.83,0.06,5,0,0
CUST0900,26,1572401,Urban,Unemployed,692927,55,7.79,Auto,3,17,0,9,0.01,61.26,1,27,1,1
CUST0901,50,1443131,Suburban,Self-Employed,954680,54,9.29,Education,2,175,1,1,0.99,22.81,0.39,27,0,1
CUST0902,58,847008,Urban,Salaried,656226,25,6.96,Home,2,171,2,9,-0.64,58.95,0.91,12,1,1
CUST0903,22,773441,Urban,Unemployed,267813,57,8.05,Personal,0,8,1,6,0.96,9.24,0.29,40,1,0
CUST0904,35,468512,Urban,Student,826388,18,14.7,Home,2,53,1,9,-0.25,13.57,0.75,11,2,1
CUST0905,31,1098792,Suburban,Self-Employed,434890,22,10.14,Personal,0,25,0,6,-0.6,68.49,0.22,49,0,0
CUST0906,28,376076,Rural,Salaried,862481,59,11.87,Home,4,93,0,6,-0.17,60.73,0.5,39,1,1
CUST0907,46,1468300,Rural,Self-Employed,389933,41,12.67,Home,3,99,1,4,0.23,28.23,0.82,49,0,0
CUST0908,64,1829849,Rural,Unemployed,658814,38,9.62,Auto,3,25,2,0,-0.57,46.15,0.82,1,1,1
CUST0909,25,1563046,Suburban,Unemployed,451062,6,7.75,Business,0,33,0,1,-0.42,67.92,0.79,7,0,1
CUST0910,26,1881601,Rural,Student,533779,20,8.26,Education,4,7,1,8,0.71,15.65,0.82,41,0,0
CUST0911,46,1984997,Suburban,Salaried,547952,18,9.16,Education,2,137,0,7,1,4.72,0.21,8,0,0
CUST0912,24,878758,Rural,Salaried,620508,22,11.91,Education,1,47,2,7,-0.36,38.93,0.48,49,0,1
CUST0913,39,953753,Rural,Student,882595,29,9.89,Personal,1,106,0,9,-0.7,10.7,0.48,7,1,0
CUST0914,40,250861,Urban,Student,446981,13,6.56,Education,3,53,1,0,0.59,13.89,0.89,2,0,0
CUST0915,53,1586617,Suburban,Salaried,429270,55,10.95,Education,2,167,1,5,0.2,64.25,0.3,8,1,1
CUST0916,40,1461553,Urban,Self-Employed,917918,32,14.33,Auto,1,118,3,8,-0.8,1.03,0.93,12,1,1
CUST0917,32,851406,Urban,Self-Employed,125277,50,13.4,Home,2,142,0,7,0.89,58.9,0.45,8,0,0
CUST0918,21,921001,Urban,Student,569570,28,13.51,Education,1,80,1,2,-0.84,37.46,0.67,30,1,1
CUST0919,46,209078,Suburban,Self-Employed,533455,51,13.26,Business,2,145,0,3,0.25,40.49,0.27,24,0,0
CUST0920,34,524912,Suburban,Salaried,940677,13,9.25,Education,3,95,1,2,-0.15,48.53,0.41,43,0,0
CUST0921,58,1823911,Rural,Unemployed,172332,13,13,Personal,2,101,0,5,0.11,31.35,0.71,44,0,1
CUST0922,57,1058058,Urban,Unemployed,284231,31,7.72,Personal,1,150,0,8,-0.57,8.77,0.51,7,2,1
CUST0923,31,1044092,Rural,Self-Employed,597219,52,12.09,Personal,0,61,2,7,0.38,7.85,0.93,46,1,1
CUST0924,56,1167290,Urban,Student,139116,18,11.95,Education,0,45,0,9,0.92,54.44,0.74,30,1,1
CUST0925,33,1643717,Suburban,Student,301671,44,6.72,Auto,1,86,0,3,-0.08,16.3,0.56,44,1,0
CUST0926,63,415048,Suburban,Student,892065,42,13.2,Business,2,98,1,1,0.05,2.51,0.89,44,2,1
CUST0927,23,960581,Suburban,Student,523918,54,14.18,Education,2,38,1,7,-0.52,70.54,0.67,30,0,0
CUST0928,53,1890696,Urban,Student,626201,33,8.77,Auto,2,142,1,7,0.78,70.6,0.65,16,0,0
CUST0929,26,1116838,Suburban,Self-Employed,824504,30,13.41,Auto,1,52,1,5,0.94,27.54,0.25,46,0,1
CUST0930,30,849438,Urban,Unemployed,669064,21,7.2,Education,1,79,0,7,0.57,2.32,0.39,18,0,0
CUST0931,25,1405663,Rural,Unemployed,75991,7,11.6,Education,2,15,2,8,0.09,52.5,0.68,2,1,1
CUST0932,43,233320,Urban,Self-Employed,564265,59,10.63,Auto,0,103,2,0,0.91,59.92,0.89,45,0,0
CUST0933,30,527025,Rural,Student,760205,23,11.14,Auto,1,69,0,8,-0.69,9.44,0.32,29,0,0
CUST0934,64,815115,Urban,Self-Employed,678380,22,14.37,Auto,3,140,1,1,-0.04,10.19,0.22,9,0,0
CUST0935,22,1761863,Rural,Unemployed,279577,35,13.91,Education,0,107,0,0,0.08,59.29,0.59,48,0,1
CUST0936,33,564359,Suburban,Salaried,760672,44,13.17,Auto,0,46,1,7,-0.02,66.42,0.07,28,1,0
CUST0937,60,1143793,Rural,Self-Employed,453777,18,8.83,Personal,1,8,0,7,0.6,57.04,0.71,39,1,0
CUST0938,22,1508507,Suburban,Student,984405,37,14.25,Education,1,33,2,3,0.34,14.85,0.7,17,1,1
CUST0939,40,1143187,Suburban,Unemployed,811401,55,7.33,Personal,0,156,2,7,-0.75,29.92,0.35,11,1,1
CUST0940,21,606845,Rural,Unemployed,145556,34,13.75,Home,2,164,2,6,-0.31,43.46,0.89,48,1,1
CUST0941,57,1797690,Urban,Unemployed,899307,51,9.29,Education,2,170,2,1,-0.32,11.96,0.5,22,1,1
CUST0942,29,300734,Urban,Unemployed,206989,35,6.96,Home,2,85,2,4,0.13,15.56,0.65,10,2,1
CUST0943,37,357702,Urban,Student,374264,23,12.19,Auto,0,114,1,9,-0.42,20.73,0.21,8,0,0
CUST0944,29,954122,Urban,Salaried,445204,18,8.47,Auto,3,63,0,3,-0.77,36.93,0.42,23,0,0
CUST0945,31,1425811,Urban,Unemployed,556961,48,8.57,Business,0,151,0,2,0.31,37.02,0.86,24,1,1
CUST0946,35,1347087,Suburban,Self-Employed,946473,26,9.1,Auto,2,33,0,0,0.7,58.72,0.21,24,1,0
CUST0947,44,1183939,Urban,Salaried,702755,35,7.04,Home,3,175,0,4,0.86,54.34,0.39,46,0,0
CUST0948,58,1522373,Suburban,Unemployed,570616,26,8.01,Auto,4,11,3,9,0.95,65.83,0.32,8,1,1
CUST0949,55,1931897,Suburban,Salaried,457472,53,6.54,Education,2,150,2,7,0.56,60.05,0.15,11,0,1
CUST0950,50,806229,Suburban,Self-Employed,430634,22,10.29,Auto,2,96,0,8,-0.72,18.65,0.29,10,0,1
CUST0951,51,929497,Rural,Unemployed,793088,45,7.22,Business,1,120,2,6,0.71,24.19,0.23,48,0,0
CUST0952,25,298818,Rural,Self-Employed,700443,24,12.3,Auto,4,140,1,0,-0.2,36.28,0.92,37,1,1
CUST0953,64,1173950,Suburban,Student,340374,57,8.5,Home,3,86,0,0,0.46,1.52,0.74,27,1,0
CUST0954,34,352360,Rural,Unemployed,548682,20,14.52,Home,3,101,1,0,0.06,65.13,0.32,7,1,1
CUST0955,31,819369,Urban,Unemployed,109778,14,13.91,Auto,2,95,0,1,0.66,3.67,0.76,9,0,1
CUST0956,29,761165,Urban,Unemployed,95833,57,8.96,Home,1,172,3,0,-0.15,23.55,0.02,24,0,0
